age,monthly_income,website_visits,time_spent_minutes,previous_purchases,is_student,country,device_type,purchased
35,5390.141061332824,12,11.024616215282572,3,0,FR,Desktop,1
64,6773.248748147293,9,11.027814460313277,3,1,TR,Mobile,1
23,3488.6280956659493,11,19.55515894556324,2,1,TR,Tablet,1
46,3278.77631877349,12,18.49424505875148,7,0,DE,Tablet,1
36,2370.1425849242396,10,10.765213161271191,5,0,TR,Mobile,1
50,3149.642475569755,12,21.191001052779466,3,0,DE,Desktop,1
18,3420.459809512188,9,13.7608073226303,2,0,TR,Tablet,1
62,5024.502196801819,12,24.3452522927751,3,0,TR,Tablet,1
20,2605.945301110959,8,13.085750691602527,3,1,DE,Desktop,1
59,3004.9947439158414,10,12.77382927977149,3,1,FR,Tablet,1
38,6544.985954864829,9,13.192656975065093,1,0,TR,Desktop,1
52,1000.0,7,10.48602800734345,5,0,TR,Tablet,1
58,4720.390889181298,15,17.793086830002085,4,0,TR,Tablet,1
57,2064.375080836903,14,11.59008803660102,2,0,DE,Mobile,1
20,2792.1217915016923,9,13.64902831383186,1,0,FR,Desktop,0
42,6135.042606445745,16,17.386070735012744,1,0,DE,Mobile,1
62,4107.364816445092,5,24.909032842836616,4,0,TR,Tablet,0
55,7985.614129428095,7,11.652860796929996,1,0,FR,Desktop,1
62,4940.218940867178,5,12.28204136384671,2,0,NL,Tablet,1
37,2755.4891878514463,15,11.962289670215611,5,0,FR,Mobile,1
61,4836.608529497026,8,17.259110938922216,1,1,DE,Mobile,1
62,5694.958623086006,11,12.589489094841495,4,1,NL,Tablet,1
51,4782.899018155384,3,10.538781410870005,4,1,DE,Tablet,0
38,3676.958642062984,19,15.512832726102925,1,0,DE,Mobile,1
40,1463.4139110569045,16,17.90614443108974,6,1,DE,Tablet,1
23,3516.3311146956203,10,12.575219482407784,3,0,TR,Desktop,0
30,6501.424513306552,15,15.489425265162625,2,0,FR,Desktop,0
40,2804.924851690166,5,16.31967935775209,2,0,NL,Desktop,0
26,3382.2683445938856,9,14.98793010513863,0,0,DE,Tablet,1
34,5489.933822634269,6,16.608417384078706,1,1,NL,Mobile,1
19,4929.553794494462,12,10.75088584594271,1,0,DE,Desktop,1
36,2035.1505480088663,6,9.758819604662104,2,1,TR,Desktop,0
36,3837.0748456468878,7,10.975011979522769,2,0,NL,Tablet,1
24,6110.454522899621,11,3.3205490603209764,1,0,DE,Tablet,1
59,4039.717867803465,8,9.061977152561798,3,0,TR,Desktop,0
59,6146.846507414673,15,18.503837502248093,6,0,DE,Desktop,1
37,6231.6636931258045,11,18.32780261416148,2,0,FR,Mobile,1
26,2608.5099092057862,7,8.441993834033617,4,0,TR,Mobile,1
34,3557.4324203747015,14,6.469860350229457,4,0,NL,Mobile,1
44,4986.405334893313,16,15.1196847491951,3,0,DE,Mobile,1
64,1693.4709768784928,12,17.638999419295114,4,0,TR,Desktop,1
19,3665.4258110731357,15,11.067288064424805,3,0,TR,Desktop,0
53,4819.2795425761815,9,12.038543555947456,4,1,DE,Tablet,1
36,3066.6234232034126,7,18.886221307605293,5,1,NL,Mobile,1
34,4882.160617496266,15,23.399165806688153,1,0,DE,Desktop,1
22,3099.740986180422,10,12.04634463978751,2,0,FR,Tablet,1
56,3083.121823215494,13,17.794344433933144,3,0,FR,Desktop,0
35,5116.27887811266,9,14.8135419563074,5,0,DE,Mobile,1
24,6052.067399834911,7,20.45878140288985,3,0,NL,Desktop,1
34,2933.8830716906177,9,9.34044191672836,3,1,FR,Mobile,1
56,2182.9594728414077,13,15.09780449595435,3,0,DE,Desktop,1
53,3944.1152863819257,5,11.757956901303622,5,1,NL,Mobile,1
57,4700.352403715375,12,14.676854786909844,3,1,DE,Mobile,1
62,2918.9093062751513,8,19.398455308830272,1,0,TR,Mobile,0
21,6491.033083626337,12,14.901253963393142,1,1,FR,Desktop,1
55,3779.739501965277,12,11.187282350427989,3,0,NL,Mobile,0
42,2905.947795028271,17,19.548374132757083,2,0,FR,Tablet,1
22,6897.553118627169,5,17.55260977395151,4,0,TR,Desktop,0
47,5899.813516915697,8,16.192074089635714,4,1,TR,Tablet,1
29,2908.857510827609,14,8.987526837871112,1,0,FR,Tablet,1
21,5600.711229537123,9,17.471302437701173,2,0,TR,Mobile,1
41,3016.233793928589,11,11.738321641044172,3,0,NL,Tablet,0
46,5151.364767539404,7,10.042704726116062,0,0,FR,Tablet,1
26,6665.9866410290215,3,10.381917066828645,4,1,FR,Mobile,0
21,2186.7433815532236,16,17.914914616272025,6,0,NL,Tablet,0
41,3193.3447747368414,13,17.299508824201045,4,0,DE,Tablet,1
31,3226.2533643809984,14,15.075809192226059,4,0,DE,Desktop,1
22,4398.412591147954,10,4.2276995801305155,4,0,DE,Mobile,1
35,4710.001748951276,9,20.385462074858587,6,0,FR,Tablet,0
59,3866.349984714514,8,19.249597287444736,5,0,FR,Tablet,1
36,1477.240846649982,5,12.238071274599115,4,0,DE,Desktop,0
29,2153.4839595589683,14,21.806234884254476,2,0,TR,Tablet,1
35,2674.676903531754,14,10.091834432075748,3,0,FR,Desktop,1
34,4839.845050379129,12,15.456833279735939,3,1,NL,Mobile,1
47,1907.3344842872425,9,15.530049255765379,3,0,NL,Mobile,1
41,2629.4756203465176,9,16.18041571492767,0,0,NL,Desktop,1
28,2299.53587052147,8,8.038666096912864,3,1,TR,Mobile,0
52,4511.9568904395765,13,7.152021833726204,1,1,FR,Mobile,1
40,5697.613134070792,6,14.539075167772241,3,0,NL,Desktop,1
34,4231.231099637921,4,10.618153816997514,4,1,TR,Mobile,1
18,6990.254913857361,9,16.657397673870292,2,0,DE,Mobile,0
32,4230.922769011058,8,15.633668346142573,1,0,NL,Mobile,1
49,3858.7820632333483,1,21.637451699063234,5,0,DE,Tablet,1
26,2823.741936953181,10,21.49982052086997,1,1,NL,Tablet,1
32,4304.484576503991,9,15.255250819752854,3,1,DE,Mobile,1
45,2759.836073778325,11,22.456090889300253,1,0,FR,Desktop,1
41,2531.5343623473564,13,16.042276884947487,4,0,FR,Desktop,1
52,2488.6577744216256,11,14.79026360447281,1,1,FR,Mobile,0
39,3663.658806807729,5,23.53548627898659,3,0,NL,Desktop,0
44,3249.8462458945305,5,10.25284238526293,1,0,TR,Tablet,1
36,7982.100846125832,13,7.250403190748491,4,0,DE,Desktop,1
62,4314.069929184463,4,13.837867538969423,6,0,DE,Mobile,0
29,4289.380112462842,8,15.927317730845411,2,1,TR,Tablet,0
37,3172.0649301462563,11,18.14066503799672,3,0,TR,Mobile,0
18,8598.211790584326,11,9.305243355140844,3,1,FR,Mobile,0
38,2614.0783272988892,8,14.20814757295819,3,0,FR,Desktop,1
62,3289.435392379384,10,8.89684604626296,2,0,DE,Tablet,1
18,5498.816061856489,8,13.565621582567507,1,1,TR,Desktop,1
27,4303.527097466981,7,21.695420787009446,2,0,DE,Desktop,1
64,2090.4461577288203,5,15.729965714243829,3,1,DE,Mobile,1
49,4040.938564988217,7,10.243097963950067,3,1,FR,Mobile,0
56,5019.526969630926,15,5.166217597989302,1,0,DE,Tablet,1
39,4768.029406446838,15,13.152074367436112,3,0,DE,Desktop,1
35,4991.776339398673,6,14.897618005696316,4,0,FR,Tablet,1
63,7278.54683363227,9,15.018603476529826,2,1,FR,Mobile,1
49,4407.295139234528,5,8.38883314723163,3,0,TR,Desktop,1
44,5193.466687810535,9,15.947781849346978,4,0,DE,Tablet,1
45,1000.0,8,6.035142028237646,5,1,TR,Desktop,0
35,6798.347351030845,14,15.596724592367773,6,1,NL,Mobile,1
56,4097.499108745384,10,14.227726175362854,2,0,DE,Mobile,1
46,2697.991546734027,15,18.30244506320329,4,1,FR,Mobile,0
35,3707.1577829441617,12,20.51663560070948,3,1,NL,Desktop,0
61,4993.7828037520485,10,3.3261238413514747,5,1,TR,Mobile,1
25,5552.122788842223,8,18.33306442917777,7,1,FR,Desktop,1
48,3857.1289168187946,11,20.293993676514347,1,1,DE,Desktop,1
51,4902.162957885205,11,18.431157671568023,3,0,FR,Tablet,0
24,3605.1744784006028,13,12.29378596283704,3,0,TR,Desktop,1
53,4737.4410463348495,8,20.479078351428633,4,1,TR,Tablet,0
35,4309.409488293413,9,12.197896949265864,2,0,DE,Mobile,1
55,4451.239010568387,11,9.578034771550739,2,0,DE,Mobile,1
26,3533.5536133148003,11,14.908117598435869,1,0,TR,Tablet,1
26,4605.487464969361,5,14.410839896246028,2,0,FR,Tablet,1
63,2760.180100173645,8,19.363177117801637,3,0,FR,Tablet,1
25,4291.927971805011,6,11.592407766631261,1,0,NL,Mobile,1
52,3048.2989441822674,13,15.680200014770861,3,0,FR,Tablet,0
35,2509.5053776736368,19,9.265267013929439,4,1,FR,Mobile,1
22,2941.655801567783,10,21.678983652654846,3,0,FR,Mobile,1
31,3687.9621655463784,12,17.93354365730397,6,1,TR,Tablet,1
45,3207.292045015395,13,3.6471531762702867,2,0,DE,Mobile,1
47,4594.429466113471,8,20.95627994727262,3,0,NL,Desktop,1
21,4119.53793997828,16,15.812535067285001,0,0,TR,Tablet,0
56,5521.840674036893,15,15.445174271168026,0,0,TR,Tablet,1
37,3873.3064690606047,12,23.976103468174944,7,0,DE,Mobile,1
42,4271.030587798568,6,6.823797281361145,2,0,NL,Tablet,1
45,6798.881860919014,14,17.169082906352152,5,0,FR,Tablet,0
29,3341.746752118549,9,13.222306292212448,2,0,DE,Tablet,0
19,3572.2715944698457,11,10.427658601919129,3,0,TR,Mobile,0
60,5805.232638142515,9,21.719654337366833,1,0,FR,Mobile,1
31,2564.7596770226246,8,10.617214014376906,1,1,TR,Mobile,1
39,5973.061364101058,10,12.042250073462874,2,1,DE,Desktop,0
48,3644.6537639427943,11,16.485625708379477,1,1,TR,Mobile,1
40,2750.0473711867517,10,20.98162559836517,2,0,DE,Desktop,0
37,5357.824493601408,11,13.392951143278587,2,1,FR,Tablet,1
55,3623.3105418410146,11,19.05095771896565,3,0,NL,Mobile,1
21,6736.431258005161,8,23.42342101110141,5,0,DE,Desktop,0
32,4121.736478109775,5,23.864400815710617,3,0,DE,Tablet,1
41,4110.829013893426,9,21.19655889289919,0,0,TR,Tablet,0
42,3120.8462174149417,14,21.193310075412747,4,0,FR,Tablet,1
18,3779.853554501813,10,19.91470811632086,4,0,TR,Desktop,1
24,3591.0342881649894,8,8.361407788174782,3,0,NL,Tablet,1
48,5997.073542141137,9,17.047191931860915,2,0,FR,Tablet,1
29,4434.403849069732,11,17.174355462302827,1,0,NL,Mobile,1
59,5058.32612107906,9,17.886942008687083,2,0,TR,Mobile,1
22,4147.745491993254,5,10.64322022893651,3,1,NL,Tablet,1
61,3383.5718979782127,18,17.89998475305535,7,0,DE,Tablet,1
59,4556.486385693899,13,20.119827019303038,3,0,NL,Desktop,1
55,6386.120175589847,11,16.412721620529904,3,0,TR,Desktop,1
29,2427.410595642841,11,9.68614523658075,2,1,NL,Desktop,1
56,4629.2218449067195,8,12.045531583366438,5,0,TR,Desktop,1
35,6244.872101598185,9,17.021475936150598,2,0,FR,Mobile,0
19,2777.8408351141024,7,15.739889536997214,4,0,NL,Tablet,0
27,5383.0169878709985,9,7.849216369363814,1,0,DE,Desktop,1
32,5384.756251865773,13,16.67001737339763,2,0,FR,Tablet,1
47,2058.5790070538224,10,9.509837304281657,6,0,NL,Desktop,1
61,5665.654703604523,9,9.927354354975808,1,0,TR,Mobile,1
34,3108.8229991562903,15,9.394648339700954,4,0,FR,Mobile,1
21,4538.274834915648,8,7.597975924522738,5,0,FR,Desktop,1
24,5536.211773978093,11,4.314066703260032,2,0,NL,Desktop,0
58,5800.121783406015,8,8.206466475168778,5,1,TR,Mobile,1
48,1696.2257280089198,11,15.742739049489245,2,0,DE,Desktop,0
56,6682.9037546868185,12,16.0840964660158,3,0,TR,Tablet,1
51,6126.892341533561,15,13.355167298212658,1,0,TR,Desktop,1
23,5577.901180549931,14,13.37208148847504,1,0,FR,Mobile,1
55,4542.216945393609,11,15.259229743876142,1,1,TR,Mobile,0
62,3346.453180076021,3,11.748281587592174,3,0,FR,Desktop,0
51,2375.2272487693076,5,11.33534486531672,4,0,FR,Mobile,0
61,1564.2394928726221,9,16.32620527054854,3,0,NL,Desktop,1
32,4966.804009351793,11,20.60867403022071,4,0,NL,Mobile,1
31,5577.14613424373,14,10.715233636412524,2,1,NL,Desktop,1
23,3873.068017211193,8,15.429459042510299,7,0,NL,Desktop,0
54,3308.538240428593,13,10.192869911300544,3,0,TR,Desktop,1
49,4104.869256246822,10,17.192472334114562,0,0,DE,Mobile,0
20,3039.4176554241294,6,27.539968054140854,2,0,DE,Mobile,1
20,4032.414543809857,14,17.9431070550659,4,1,DE,Tablet,0
39,2953.351632155275,7,16.949438605431695,5,1,NL,Tablet,1
39,4918.058971714087,7,17.17481776919836,5,0,FR,Desktop,1
27,5865.804269827279,4,15.74586876162668,2,0,NL,Desktop,1
20,4762.759562860766,8,13.536266852122925,5,1,FR,Tablet,1
29,3879.301802973757,11,8.437931734846236,2,0,DE,Mobile,0
46,5483.696066727901,7,15.004540396236488,2,1,TR,Tablet,1
34,4028.3594694892136,10,14.582549240510001,2,0,FR,Tablet,1
24,5436.023085481342,12,14.36773466540183,5,1,NL,Desktop,1
30,3045.7840588762983,8,16.170421771671755,2,1,NL,Desktop,1
19,3239.893864082612,10,17.771987159700718,2,0,DE,Tablet,1
21,2516.777739404638,13,17.059225706735983,2,0,FR,Desktop,0
27,3301.7863134750314,9,13.6519571634364,3,1,NL,Mobile,1
56,5472.094847345685,10,17.057216107674936,3,0,FR,Tablet,1
41,2692.3785470664234,9,11.031620916188666,4,0,FR,Mobile,1
34,1000.0,9,6.933178056592633,1,0,DE,Tablet,1
23,3378.2280897278906,7,12.383251798639126,2,0,FR,Mobile,1
36,2239.406279135354,4,15.029144828953072,2,0,DE,Mobile,1
22,3243.3833992841764,8,6.376683958326703,6,1,DE,Desktop,1
49,7160.304285988941,10,15.496711002567048,1,0,DE,Mobile,0
27,2666.545822396183,6,15.8844659220588,9,1,NL,Mobile,1
26,4950.3008979664755,8,19.11447293851622,3,0,FR,Mobile,0
44,3879.677117003513,15,16.776288088922772,4,1,FR,Desktop,1
30,4558.720994792126,7,8.395785841252932,2,0,NL,Tablet,1
36,3236.1095004569224,15,16.507845716518887,4,1,FR,Tablet,1
38,5742.019499062531,17,15.152500561439576,5,0,TR,Tablet,1
41,4640.271012480016,12,17.09441028792567,3,1,DE,Tablet,0
55,4681.953089592621,13,20.293369526324376,2,0,NL,Tablet,1
21,4148.340938641847,8,11.485169574924758,1,1,FR,Desktop,1
41,5883.941853456734,10,13.503415811556586,0,1,NL,Mobile,1
52,4840.227416012403,15,14.889478314392514,4,0,FR,Mobile,0
20,4556.35707439878,9,12.694168217341517,3,0,TR,Desktop,1
21,4978.967714185853,10,5.301062115935725,2,0,NL,Tablet,1
54,1360.0331623905108,7,19.276388692772336,0,0,DE,Tablet,1
57,4281.640755533041,8,4.472929362877602,5,0,DE,Mobile,1
52,3903.9643744008167,14,16.46460090715782,3,1,DE,Desktop,1
48,5752.876265561191,11,8.597763891776406,3,0,NL,Mobile,1
61,2948.456503920579,13,9.95069636226528,2,1,NL,Mobile,0
42,4301.658639988072,9,18.112480512145346,3,0,FR,Tablet,0
57,6885.76074304846,5,21.245683803248767,3,1,DE,Tablet,1
30,3961.427439353328,13,16.597666163869118,4,0,FR,Mobile,0
21,2004.5893040599167,15,13.672553383386521,2,0,DE,Mobile,1
63,7260.910076546698,10,14.166805372204667,0,0,DE,Desktop,0
31,2926.679594335784,12,21.31613477813976,2,1,DE,Tablet,0
30,2440.3330181479487,13,20.885929794431554,3,0,NL,Tablet,1
44,2499.4596065530463,9,17.517081024686583,3,0,DE,Tablet,1
23,5091.49674091885,9,20.91342914556013,2,0,NL,Tablet,0
34,5946.669960484726,8,12.660865233813695,7,0,FR,Mobile,1
53,6640.60452092895,6,18.480846388900027,3,1,TR,Desktop,0
57,4022.980193591726,14,8.607428399593775,7,1,DE,Desktop,1
52,2519.6894545071723,15,12.48893090686435,4,0,NL,Tablet,1
34,3145.0826019772503,9,13.036229755457413,5,1,FR,Mobile,0
58,4050.376124093854,13,20.77437662153906,4,1,TR,Mobile,1
19,3968.222542958958,5,13.955849968519354,4,1,NL,Mobile,1
30,5962.447250068189,7,19.761709271630707,1,1,FR,Mobile,1
19,2023.5794648008573,7,12.130225386314752,1,1,TR,Tablet,0
45,2326.7857720821435,11,18.739290317051104,4,1,FR,Mobile,1
60,3535.2853192570046,7,17.695523027620656,2,0,FR,Tablet,0
43,4553.806213736652,3,3.9657183211344726,3,0,DE,Mobile,0
39,3336.015599681317,6,20.005738279024268,3,0,TR,Tablet,0
64,3213.8756362744552,10,12.311067880673859,3,1,TR,Mobile,0
60,5760.61962896048,11,8.838824430609066,5,0,TR,Tablet,1
20,4707.929584581835,7,10.610133241915996,2,0,DE,Tablet,1
52,2522.9158337918825,11,12.20895787144088,8,0,NL,Mobile,1
29,3235.437548720362,3,10.816705274210669,2,1,FR,Mobile,1
41,4775.225552085234,16,10.58393998923427,1,0,NL,Tablet,1
22,2108.466481317817,11,13.767388771230582,3,0,DE,Desktop,1
37,4766.099681377891,8,17.150225668910675,3,0,FR,Mobile,0
56,3484.3028706232744,17,20.784506284104104,3,0,DE,Tablet,1
56,4544.2124148290295,10,23.00487174341783,3,0,FR,Desktop,0
30,4179.796716632617,10,26.073976361098044,3,0,DE,Tablet,1
58,2323.968528085976,7,16.55481246508984,3,1,DE,Desktop,1
62,3045.0704396693923,9,14.253616841502478,3,0,DE,Mobile,1
29,6171.101497524818,7,18.594674580791214,1,0,DE,Desktop,1
30,7556.98271213177,15,9.283009057523799,1,0,FR,Desktop,1
27,1379.1367184719224,7,13.858104657683871,5,0,DE,Desktop,1
50,5564.684674000214,13,16.996558185131303,4,0,FR,Mobile,1
57,4443.425108177703,12,10.32233534918291,2,0,NL,Mobile,1
33,7123.424884711461,3,19.92481558087211,3,1,TR,Desktop,0
62,3162.23223386549,9,17.348172768738596,1,0,TR,Tablet,1
52,5347.42570082556,13,13.137358982542079,0,0,DE,Desktop,1
20,3546.0351304654146,13,17.026455377291523,1,1,FR,Desktop,1
22,5922.104815708662,5,13.908905030909777,4,1,FR,Tablet,1
43,7466.931797229044,8,6.281471831314983,3,0,TR,Mobile,1
28,4319.597831468083,13,20.489554698903135,2,0,FR,Tablet,1
24,2291.556426103162,9,14.658957239051771,4,1,DE,Desktop,1
27,6120.809159395012,8,16.432934215734146,6,0,FR,Desktop,1
59,4848.223254520666,10,18.251274587609558,3,0,TR,Tablet,0
51,4567.049130037879,13,5.914719682198745,4,0,TR,Mobile,0
20,6374.857912088023,14,14.330232506211738,1,0,TR,Desktop,1
25,2293.545295200361,14,11.418771719941335,4,0,TR,Mobile,1
48,2925.727082748011,9,21.98586134548796,1,1,NL,Mobile,0
28,4891.398017514324,5,14.750058673782366,2,1,NL,Desktop,1
62,2892.282359461271,16,14.267427620928046,3,0,DE,Tablet,1
24,3525.9859367689087,8,12.936578332387658,1,1,TR,Desktop,1
62,5912.151542917154,8,22.83530473952127,4,0,DE,Tablet,1
19,4649.430348292878,6,11.410588138616964,2,0,NL,Tablet,1
23,2231.758616252412,7,9.90122888397595,1,1,DE,Desktop,0
58,4612.053726363882,12,10.894955151289608,5,0,TR,Tablet,1
49,5858.609811447949,8,11.852902013998335,5,0,NL,Mobile,1
37,4257.307093774643,6,14.802630366040395,2,0,NL,Desktop,0
51,5307.697797225396,6,18.42973943903316,2,0,FR,Mobile,1
33,3224.4846397243164,8,10.887946574036729,4,0,TR,Tablet,1
42,4389.817519723032,12,22.384275448340958,3,0,NL,Tablet,1
29,1634.8535611308303,13,16.566438279565947,2,0,DE,Tablet,1
24,4944.598419495466,6,7.78533582517116,4,1,FR,Tablet,1
56,4540.195884212697,11,5.3981304263458565,5,0,DE,Mobile,1
34,2064.6014181440014,9,15.086704101950755,3,0,TR,Tablet,0
62,6281.318892760697,12,11.640009859396654,3,0,DE,Desktop,1
28,4856.701532531369,6,10.591169403559393,4,0,FR,Tablet,0
23,2960.9880728703024,12,11.950863539108127,3,0,NL,Tablet,1
40,4984.191394244137,10,11.997275334592656,4,0,DE,Mobile,1
44,2523.346999338739,15,16.23501236736465,2,0,DE,Mobile,0
63,2730.7935330546607,8,17.315508796925155,0,1,DE,Tablet,1
23,2531.15301976535,8,14.505493453829796,1,0,NL,Mobile,1
55,2487.8472949300667,7,16.124818075117762,5,1,TR,Desktop,1
19,4656.419266301761,11,10.00117527649558,2,0,TR,Mobile,1
39,4141.786824718121,6,13.32140002783243,0,1,DE,Desktop,0
37,5122.331828753864,6,15.921345381852259,2,0,TR,Desktop,1
42,1000.0,12,15.123818740524877,7,0,TR,Mobile,0
32,3412.690903250531,12,18.7576394831189,0,0,DE,Desktop,1
46,3433.8928811154233,9,15.36895861294158,5,0,DE,Tablet,1
25,4078.9514337532805,10,4.783134063647639,2,0,DE,Desktop,1
54,4040.157607873505,16,12.094859747429933,0,1,NL,Mobile,1
50,4342.127942214109,8,22.951674493544637,2,0,DE,Desktop,1
39,4133.221999306506,6,11.878087700648416,4,0,FR,Tablet,1
64,3311.8037392829433,10,13.905804741241331,4,1,TR,Tablet,1
22,3400.6806134700955,10,4.264729919055517,5,0,FR,Tablet,1
56,3920.771204531508,10,9.711704455148315,1,0,TR,Mobile,1
35,4756.964981329115,10,11.39545666459112,3,0,TR,Tablet,1
55,4127.646845972753,14,24.60890485274008,6,1,DE,Desktop,1
54,2822.2226494398374,6,14.972488077533473,2,0,TR,Mobile,0
47,2742.810526031132,23,14.127912318212553,4,0,NL,Mobile,1
48,4764.843338878241,8,13.346722731527924,4,0,DE,Mobile,1
27,5136.089067848705,9,8.446910154636065,1,1,TR,Desktop,1
32,5606.521354660956,10,20.306850800758706,3,1,DE,Desktop,0
59,3263.610878998007,11,6.254108329947714,3,0,TR,Mobile,1
61,1183.4745945395357,7,14.27795370715068,1,0,FR,Mobile,0
35,4572.46719316145,5,4.28643319493376,1,0,NL,Tablet,0
40,2926.5522231313143,14,12.05069754021561,2,0,NL,Mobile,1
50,3844.944460418037,9,3.3784346631763125,2,1,FR,Desktop,1
33,4222.344830783551,6,10.970391696407159,1,0,NL,Tablet,1
55,4830.474496033129,7,19.49164721268113,4,0,TR,Mobile,0
52,5339.79827076973,8,7.639287891193748,2,0,TR,Desktop,1
51,5754.452340468104,7,11.9759660859111,5,0,TR,Mobile,0
45,5978.977777962449,6,19.37910602589094,4,0,FR,Mobile,1
19,4156.069637907355,13,25.83000123308612,3,0,FR,Mobile,1
47,1467.0358981470226,17,16.15788800518907,2,0,NL,Tablet,0
30,3085.689296747745,10,12.624363059170431,4,1,TR,Tablet,1
58,6112.189129526983,7,13.41628435081599,2,0,TR,Mobile,1
33,4223.139336922215,12,11.482900384020283,2,0,FR,Desktop,1
22,7267.561915035232,11,13.84794805021781,2,1,DE,Mobile,1
45,3431.521904223334,3,29.80087410517754,2,0,NL,Mobile,1
56,7469.294553511127,18,19.752490715808396,4,0,TR,Tablet,1
62,3997.737422096512,13,17.96366966491318,4,0,TR,Mobile,1
37,3370.370077597991,11,16.79732040631092,1,0,DE,Mobile,0
41,2932.5001905858862,6,15.55182654667353,3,1,NL,Tablet,1
44,4989.780965530422,17,15.63699377555906,3,0,NL,Desktop,1
47,1880.4190708200645,8,23.16191477083046,2,0,NL,Tablet,1
62,3175.3664051249116,7,15.716778630188154,2,0,FR,Tablet,1
44,3921.1274767519303,12,13.89907912396241,6,1,DE,Desktop,1
43,1000.0,11,9.778237511190873,0,0,DE,Desktop,0
24,3853.846185998165,10,15.691661976643617,3,0,NL,Desktop,1
59,6580.74478583542,7,11.986144786310264,2,1,TR,Desktop,0
64,4647.932545734484,18,14.137525588390325,2,0,FR,Desktop,0
55,3012.931518254002,8,10.202886471965172,1,0,DE,Tablet,1
22,3283.1870418597646,6,15.320109340659075,2,1,FR,Desktop,1
40,4505.718121708795,11,11.708952816766429,2,0,FR,Mobile,1
45,3233.879297621702,10,8.64873096786473,3,1,FR,Desktop,1
51,4702.839698622913,11,21.312092926759934,4,1,DE,Tablet,1
32,3191.537187224834,7,7.739707062577828,2,0,DE,Mobile,1
49,2463.560971738516,12,11.084181195479726,2,1,FR,Desktop,1
43,5771.19314321451,10,16.89164732117267,4,1,DE,Mobile,1
48,5063.559651554623,11,20.000032100811744,7,1,TR,Tablet,1
36,1167.355795853448,17,14.85431753517809,2,0,TR,Desktop,1
26,3494.7127386931725,8,14.385227749225232,2,0,TR,Tablet,1
46,5564.4087692304665,14,8.438014715276847,2,0,NL,Tablet,1
56,3750.7890401037,16,11.551639059183035,1,0,DE,Desktop,1
21,3129.176092331786,13,6.53617367203101,4,0,TR,Desktop,1
20,3621.183816677373,7,14.136045370733504,4,0,TR,Mobile,1
46,4166.376111991141,10,17.400985516316627,2,0,DE,Desktop,1
28,3730.5464477673872,7,16.93838456980467,5,0,NL,Mobile,1
50,3875.9849847101873,8,6.151515991380558,5,0,FR,Tablet,0
55,3775.0903303488044,13,18.093998277161358,3,0,FR,Tablet,1
28,2539.5723838530294,12,21.44398095901269,3,0,TR,Desktop,1
44,2462.260652274156,25,13.115852843649368,4,0,NL,Desktop,1
50,2365.0659607938906,9,22.879811668126706,2,1,NL,Tablet,1
38,4137.249265686084,14,12.738107663596763,2,0,DE,Desktop,1
56,4874.148296302812,10,7.257504801447656,3,0,FR,Desktop,1
48,2588.0452495410186,10,14.251509424119295,2,0,DE,Mobile,1
55,1749.8202547132923,2,13.495191688857352,1,0,NL,Desktop,0
63,2693.021355744271,13,20.28269770114681,0,0,NL,Mobile,0
19,6103.605313548398,8,10.013971319808428,2,1,FR,Desktop,1
44,3530.3367009770336,11,16.978839579491687,3,0,DE,Tablet,1
53,3678.8725800615553,14,6.3931594721550855,2,0,TR,Tablet,1
28,2803.4305313400455,17,12.26549778936933,2,1,NL,Mobile,1
64,4857.5587098788765,9,13.1006834633763,3,0,FR,Mobile,1
35,3814.996422439196,14,12.474419150796571,3,0,DE,Mobile,1
18,2910.0416826971123,10,7.175340112459702,2,0,TR,Mobile,1
52,2453.63405922328,13,12.27570352358326,6,1,NL,Mobile,1
52,4566.771384424155,17,15.149765963773358,4,1,FR,Mobile,1
48,4395.977731899172,6,20.31684036497588,4,1,DE,Desktop,1
45,2142.578967289679,8,11.172116141790722,5,0,DE,Desktop,0
56,5841.073282544432,12,9.902309936521743,6,0,TR,Tablet,0
18,3037.167438037453,5,26.319728036247145,2,0,TR,Tablet,1
42,1000.0,7,4.358566083559261,3,0,FR,Mobile,0
60,6292.951623744298,11,11.182704881772729,2,1,TR,Mobile,1
55,3846.186702199965,12,9.713825097762886,3,1,DE,Mobile,1
37,4651.705900041032,8,6.596723927396512,4,0,TR,Desktop,1
20,6508.429368007638,8,14.53947921348999,6,0,FR,Mobile,1
19,2496.0678259354736,8,20.4550767814543,4,0,NL,Tablet,0
35,4719.003174161994,10,20.205660480599853,3,0,FR,Tablet,1
61,5762.992516224815,8,17.862346118546604,0,0,FR,Mobile,1
27,2598.233985092581,7,20.951027708906203,3,1,TR,Tablet,1
22,6190.985253761142,11,13.80627865066836,4,0,FR,Mobile,1
26,1886.2604804217985,12,15.010242120786213,5,0,NL,Tablet,1
19,3856.9525873242947,5,16.21265548803906,5,0,TR,Mobile,1
51,2386.99471861225,6,21.346454850442484,3,0,NL,Mobile,1
55,5043.764375503855,10,12.981613657385783,4,1,TR,Tablet,1
48,2551.9085726269027,11,20.990696025979965,3,0,NL,Desktop,0
27,3074.036465414242,5,22.894595742282796,5,0,TR,Tablet,0
29,2681.5518795363373,19,16.56779572516699,3,0,FR,Mobile,1
53,2197.0961025702445,9,19.050504869393286,4,0,FR,Desktop,0
