,age,monthly_income,website_visits,time_spent,previous_purchases,is_student,country,device_type,purchased,annual_income,high_engagement,frequent_visitor,income_per_age,returning_customer,total_engagement
7220,25,5873.059544046792,7,16.948237911492463,10,0,NL,DESKTOP,1,70476.71452856151,True,False,234.9223817618717,True,23.948237911492463
7221,46,5961.190178712058,8,15.923693503671892,5,1,TR,DESKTOP,1,71534.28214454469,True,False,129.59109084156648,True,23.923693503671892
7222,56,3243.439567057959,9,9.938379208605522,0,0,NL,MOBILE,0,38921.27480469551,False,False,57.91856369746355,False,18.93837920860552
7223,45,2957.6727895174354,11,15.13811785075988,1,0,TR,DESKTOP,1,35492.073474209225,True,True,65.72606198927635,True,26.13811785075988
7224,23,3823.043985254946,12,16.348372289403176,1,0,TR,MOBILE,1,45876.527823059354,True,True,166.21930370673678,True,28.348372289403176
7225,33,2925.742446098317,10,16.84362047684807,5,0,DE,MOBILE,1,35108.909353179806,True,False,88.6588620029793,True,26.84362047684807
7226,37,4517.164855679243,11,19.453983912781432,4,0,FR,TABLET,1,54205.978268150924,True,True,122.08553663997955,True,30.453983912781432
7227,33,4712.5183755277485,13,19.08868856515976,3,0,FR,MOBILE,0,56550.22050633298,True,True,142.8035871372045,True,32.08868856515976
7228,24,1669.135713133952,11,15.21965034809429,7,1,DE,MOBILE,0,20029.628557607426,True,True,69.54732138058134,True,26.21965034809429
7229,58,2619.465736793444,11,10.544840839146994,2,0,FR,DESKTOP,1,31433.58884152133,False,True,45.16320235850766,True,21.544840839146993
7230,31,2222.291456411688,7,12.628321348593428,3,1,DE,DESKTOP,1,26667.497476940258,False,False,71.68682117457058,True,19.628321348593428
7231,60,4322.03123454628,13,16.052295809191854,3,1,TR,MOBILE,1,51864.374814555355,True,True,72.03385390910466,True,29.052295809191854
7232,43,5308.498164105051,11,21.45989785955467,1,0,FR,TABLET,1,63701.97796926061,True,True,123.45344567686165,True,32.45989785955467
7233,43,2389.8467592509023,10,3.514634663571844,2,0,DE,TABLET,1,28678.161111010828,False,False,55.5778316104861,True,13.514634663571844
7234,31,5297.914159264496,12,15.516235856652871,3,0,FR,TABLET,1,63574.96991117396,True,True,170.90045675046764,True,27.51623585665287
7235,24,2612.800741613626,15,14.268456107653032,2,1,DE,MOBILE,1,31353.608899363513,False,True,108.86669756723443,True,29.26845610765303
7236,50,5077.932939943948,9,16.38575955671228,4,0,FR,DESKTOP,1,60935.19527932738,True,False,101.55865879887897,True,25.38575955671228
7237,43,3574.4028557111315,12,8.128109291665487,8,0,TR,DESKTOP,1,42892.83426853358,False,True,83.12564780723561,True,20.12810929166549
7238,62,3337.448941403584,10,19.56961185072456,4,1,DE,MOBILE,1,40049.38729684301,True,False,53.82982163554168,True,29.56961185072456
7239,37,5713.675806215073,12,14.899997804548262,2,0,DE,DESKTOP,1,68564.10967458088,False,True,154.4236704382452,True,26.899997804548264
7240,20,6681.536096587133,8,13.67915830388976,2,1,NL,DESKTOP,0,80178.4331590456,False,False,334.07680482935666,True,21.67915830388976
7241,21,1087.3758376522374,9,16.98591624195171,3,0,FR,TABLET,1,13048.510051826848,True,False,51.77980179296368,True,25.98591624195171
7242,43,4899.153519661625,9,16.623142507432814,2,1,NL,DESKTOP,1,58789.842235939504,True,False,113.9338027828285,True,25.623142507432814
7243,28,4266.0013632524415,8,15.128490693579044,2,0,NL,MOBILE,1,51192.016359029294,True,False,152.35719154473006,True,23.128490693579046
7244,19,4986.823761250536,12,12.254600028912131,3,0,DE,TABLET,1,59841.885135006436,False,True,262.46440848687035,True,24.25460002891213
7245,31,1842.228603454324,8,13.91716330484184,3,0,TR,DESKTOP,1,22106.743241451888,False,False,59.42672914368787,True,21.91716330484184
7246,61,2373.5190169547886,13,15.133426983859422,2,0,DE,TABLET,1,28482.228203457464,True,True,38.91014781893096,True,28.133426983859422
7247,47,2992.8554124030284,12,24.108671211181623,5,1,DE,TABLET,1,35914.26494883634,True,True,63.677774731979326,True,36.10867121118162
7248,29,4319.598653051991,9,15.56988851737616,1,0,DE,MOBILE,1,51835.183836623895,True,False,148.95167769144797,True,24.56988851737616
7249,43,2901.019374298862,17,18.33168071385648,4,0,FR,TABLET,1,34812.23249158634,True,True,67.46556684415958,True,35.33168071385648
7250,61,3515.4656662093985,7,19.314763049268585,5,0,TR,TABLET,1,42185.58799451278,True,False,57.63058469195735,True,26.314763049268585
7251,50,5245.791883824411,11,15.119572744096166,2,0,NL,MOBILE,1,62949.502605892936,True,True,104.91583767648822,True,26.119572744096168
7252,30,7073.220428647501,10,21.848718621776705,3,0,FR,TABLET,1,84878.64514377,True,False,235.77401428825002,True,31.848718621776705
7253,31,5138.80038902978,9,6.593119842822704,2,1,TR,MOBILE,0,61665.60466835735,False,False,165.7677544848316,True,15.593119842822704
7254,41,5289.092806508318,5,16.56222705639332,2,1,NL,TABLET,1,63469.11367809982,True,False,129.00226357337363,True,21.56222705639332
7255,51,3727.2234332199514,16,20.53426256734076,2,0,TR,TABLET,0,44726.68119863942,True,True,73.08281241607747,True,36.53426256734076
7256,61,2664.0948965928665,11,17.57805678169844,1,0,DE,TABLET,0,31969.138759114398,True,True,43.67368682939125,True,28.57805678169844
7257,43,3511.063010907233,9,6.061824287200123,3,0,TR,TABLET,1,42132.756130886795,False,False,81.65262816063333,True,15.061824287200123
7258,38,3913.146622918229,6,16.44571900302736,4,0,DE,DESKTOP,0,46957.75947501874,True,False,102.97754270837444,True,22.44571900302736
7259,45,2259.793277845936,9,14.797258231060882,3,0,FR,DESKTOP,1,27117.519334151228,False,False,50.21762839657635,True,23.79725823106088
7260,53,5222.681028179217,7,15.343539044963682,2,1,DE,MOBILE,1,62672.1723381506,True,False,98.54115147507956,True,22.343539044963684
7261,57,6279.175801853308,9,13.426406671692892,6,0,FR,TABLET,1,75350.1096222397,False,False,110.1609789798826,True,22.42640667169289
7262,19,4183.632887075867,9,19.223260254858804,0,1,FR,TABLET,1,50203.59464491041,True,False,220.19120458294037,False,28.223260254858804
7263,59,5626.110965875178,10,14.289372238957514,2,0,TR,TABLET,1,67513.33159050214,False,False,95.35781298093522,True,24.28937223895751
7264,26,5812.648214568182,10,21.407248001162703,2,0,TR,DESKTOP,1,69751.77857481819,True,False,223.563392868007,True,31.407248001162703
7265,40,2448.024664983837,8,15.77005225479694,4,0,FR,DESKTOP,1,29376.29597980604,True,False,61.200616624595924,True,23.77005225479694
7266,32,1393.2909497497894,10,12.029585715667984,3,1,TR,TABLET,1,16719.491396997473,False,False,43.54034217968092,True,22.029585715667984
7267,30,3251.476247323623,9,24.6585235615771,2,0,DE,DESKTOP,0,39017.714967883476,True,False,108.38254157745409,True,33.6585235615771
7268,40,4143.824048692258,14,11.049517755142483,2,0,FR,TABLET,0,49725.88858430709,False,True,103.59560121730644,True,25.04951775514248
7269,34,2205.802366340251,11,13.32590046197409,9,1,DE,MOBILE,1,26469.62839608301,False,True,64.87654018647797,True,24.32590046197409
7270,19,6133.335374017576,11,16.648146608146682,1,0,FR,MOBILE,1,73600.02448821091,True,True,322.8071249482935,True,27.648146608146682
7271,37,6923.20234787588,14,7.584750564647567,1,0,FR,DESKTOP,1,83078.42817451057,False,True,187.11357696961838,True,21.584750564647567
7272,37,4268.795422341012,14,16.00430684294258,3,1,DE,TABLET,1,51225.54506809215,True,True,115.3728492524598,True,30.00430684294258
7273,63,2527.304013390977,12,12.030681916700182,2,1,NL,MOBILE,1,30327.648160691726,False,True,40.1159367204917,True,24.030681916700182
7274,20,4729.4430227585735,5,26.315656305266657,5,1,NL,MOBILE,0,56753.316273102886,True,False,236.47215113792868,True,31.315656305266657
7275,29,2522.5895659721664,10,13.79481430309204,4,0,DE,DESKTOP,1,30271.074791665997,False,False,86.98584710248849,True,23.79481430309204
7276,57,5714.640323531299,8,9.972741201177724,1,0,FR,TABLET,1,68575.6838823756,False,False,100.25684778125087,True,17.972741201177726
7277,19,3652.852613129508,7,16.7393871250683,3,0,FR,TABLET,0,43834.2313575541,True,False,192.25540069102672,True,23.7393871250683
7278,53,5090.8792842686335,8,15.52733871654789,2,0,FR,MOBILE,1,61090.5514112236,True,False,96.05432611827611,True,23.527338716547888
7279,31,5352.845891484385,12,19.055575026022048,3,1,DE,MOBILE,1,64234.15069781262,True,True,172.6724481123995,True,31.055575026022048
7280,33,4806.937020760291,10,10.684083929909482,1,0,DE,TABLET,1,57683.24424912348,False,False,145.6647582048573,True,20.684083929909484
7281,36,6677.921094657491,11,22.67321498297692,5,1,DE,MOBILE,1,80135.0531358899,True,True,185.4978081849303,True,33.673214982976916
7282,51,4267.409674144632,7,16.841970879138906,3,0,TR,DESKTOP,1,51208.91608973558,True,False,83.674699493032,True,23.841970879138906
7283,61,3245.20702457606,12,11.35610340857529,6,0,NL,MOBILE,1,38942.48429491272,False,True,53.200115156984594,True,23.35610340857529
7284,63,1000.0,8,15.586229319234532,9,1,FR,TABLET,0,12000.0,True,False,15.873015873015873,True,23.586229319234533
7285,23,1000.0,14,18.197237631120228,3,0,TR,MOBILE,1,12000.0,True,True,43.47826086956522,True,32.19723763112023
7286,30,4978.057157833103,12,17.479447999276864,1,0,FR,MOBILE,0,59736.68589399723,True,True,165.93523859443675,True,29.479447999276864
7287,53,3724.233911993779,8,8.937726783972272,3,1,TR,MOBILE,1,44690.80694392535,False,False,70.26856437724112,True,16.937726783972273
7288,39,2776.906289657511,18,5.3292401042478055,6,1,NL,TABLET,1,33322.875475890134,False,True,71.20272537583362,True,23.329240104247805
7289,35,2329.14224666584,9,8.192632993934524,1,1,FR,TABLET,0,27949.70695999008,False,False,66.54692133330971,True,17.192632993934524
7290,29,5111.431505007199,10,16.08778373312234,1,0,NL,TABLET,1,61337.178060086386,True,False,176.2562587933517,True,26.08778373312234
7291,47,2524.6974310808164,10,16.89725112698472,1,0,FR,MOBILE,1,30296.369172969797,True,False,53.71696661874078,True,26.89725112698472
7292,57,6445.991480713235,14,1.6728994545103966,3,0,DE,MOBILE,1,77351.89776855882,False,True,113.08756983707431,True,15.672899454510397
7293,24,7526.479923601906,10,16.417307361233206,4,1,FR,MOBILE,1,90317.75908322287,True,False,313.60333015007944,True,26.417307361233206
7294,49,2649.9447820096434,10,11.294737572664154,5,0,DE,TABLET,1,31799.337384115723,False,False,54.080505755298844,True,21.294737572664154
7295,36,5004.737718139352,4,8.915016655325257,3,0,FR,TABLET,1,60056.85261767222,False,False,139.02049217053755,True,12.915016655325257
7296,23,4660.032390263484,4,11.887565495041391,1,0,FR,MOBILE,1,55920.3886831618,False,False,202.6101039244993,True,15.887565495041391
7297,37,2518.526784576617,9,15.279894349979257,1,0,DE,DESKTOP,1,30222.321414919403,True,False,68.06829147504371,True,24.27989434997926
7298,44,2527.017884965793,12,14.535582264128996,2,1,TR,DESKTOP,1,30324.21461958952,False,True,57.43222465831348,True,26.535582264128998
7299,60,3816.1131672182655,8,3.809044730253975,4,0,DE,DESKTOP,1,45793.358006619186,False,False,63.60188612030443,True,11.809044730253975
7300,54,2292.415852466045,9,22.25394519535889,3,0,TR,TABLET,0,27508.990229592542,True,False,42.45214541603787,True,31.25394519535889
7301,24,5636.885441471739,17,18.23143914939773,3,1,NL,TABLET,0,67642.62529766087,True,True,234.87022672798912,True,35.23143914939773
7302,22,3630.834229213281,13,15.759671569514222,0,1,NL,TABLET,1,43570.01075055938,True,True,165.0379195096946,False,28.75967156951422
7303,28,2319.0574504917577,14,6.466260598285935,1,0,NL,DESKTOP,0,27828.689405901092,False,True,82.82348037470562,True,20.466260598285935
7304,32,3866.515961674951,13,10.87999840993687,6,1,FR,MOBILE,0,46398.19154009941,False,True,120.82862380234222,True,23.87999840993687
7305,20,4699.634951113529,9,14.666682431600911,3,0,TR,DESKTOP,1,56395.61941336234,False,False,234.98174755567644,True,23.66668243160091
7306,22,2913.3284829325908,4,18.87036684272602,5,0,DE,MOBILE,1,34959.94179519109,True,False,132.4240219514814,True,22.87036684272602
7307,40,1010.3632120706056,9,20.40140032697862,2,1,TR,MOBILE,1,12124.358544847268,True,False,25.25908030176514,True,29.40140032697862
7308,54,4189.5516561435015,11,27.511751230682545,4,0,NL,TABLET,0,50274.61987372202,True,True,77.58428992858336,True,38.51175123068255
7309,26,2174.5005508078566,12,15.751793902433995,4,0,DE,DESKTOP,1,26094.00660969428,True,True,83.63463656953294,True,27.751793902433995
7310,32,2809.3775004330864,17,11.733524771903769,3,0,NL,DESKTOP,1,33712.53000519704,False,True,87.79304688853395,True,28.733524771903767
7311,20,4703.657754848618,8,18.751777160681478,1,1,FR,DESKTOP,0,56443.89305818342,True,False,235.18288774243092,True,26.751777160681478
7312,46,3118.1516565195825,16,10.052633004431604,3,0,FR,TABLET,1,37417.819878234994,False,True,67.78590557651266,True,26.052633004431605
7313,23,3788.3323198011512,9,16.786144204053272,3,0,FR,TABLET,1,45459.987837613815,True,False,164.71010086091962,True,25.786144204053272
7314,34,6179.576647955891,16,25.738880401157047,3,0,TR,MOBILE,0,74154.91977547068,True,True,181.75225435164384,True,41.73888040115705
7315,43,3471.943996967137,7,13.467712600214345,3,1,FR,TABLET,1,41663.32796360565,False,False,80.74288365039854,True,20.467712600214345
7316,38,7031.974213855163,10,11.839417818148972,2,0,TR,TABLET,1,84383.69056626195,False,False,185.0519529961885,True,21.839417818148974
7317,25,5109.871967102536,10,8.053291672892996,5,0,TR,MOBILE,1,61318.46360523043,False,False,204.39487868410143,True,18.053291672892996
7318,38,2602.9385472854083,9,15.73184330979977,0,0,NL,MOBILE,0,31235.2625674249,True,False,68.49838282330022,False,24.73184330979977
7319,28,3285.4695782818603,8,7.512518635357802,4,0,TR,TABLET,1,39425.634939382326,False,False,117.33819922435215,True,15.512518635357802
7320,55,2106.035672439172,12,9.485222349086689,2,0,NL,TABLET,0,25272.428069270063,False,True,38.291557680712216,True,21.48522234908669
7321,25,4956.18459989522,9,8.264229340809816,1,0,DE,DESKTOP,1,59474.21519874265,False,False,198.2473839958088,True,17.264229340809816
7322,59,5986.771895632766,12,20.25310272117676,7,1,TR,MOBILE,1,71841.2627475932,True,True,101.47071009547061,True,32.25310272117676
7323,41,3462.40924058366,11,14.193057556587837,4,0,NL,MOBILE,1,41548.91088700392,False,True,84.44900586789414,True,25.19305755658784
7324,52,1207.9078690869924,10,21.81884465313396,3,0,DE,TABLET,1,14494.894429043909,True,False,23.22899748244216,True,31.81884465313396
7325,31,4540.704654945918,7,16.081321123729236,5,0,TR,DESKTOP,1,54488.455859351016,True,False,146.47434370793286,True,23.081321123729236
7326,31,2707.025655142428,11,12.738157208057856,2,0,FR,TABLET,1,32484.307861709138,False,True,87.32340823040091,True,23.738157208057856
7327,27,2933.9964713319123,15,18.09684932860761,2,1,DE,TABLET,1,35207.957655982944,True,True,108.66653597525601,True,33.09684932860761
7328,29,4467.290749090662,9,18.208390849732687,4,0,TR,DESKTOP,1,53607.48898908794,True,False,154.04450858933316,True,27.208390849732687
7329,55,5847.976180479152,10,20.99302580291784,2,1,TR,DESKTOP,1,70175.71416574983,True,False,106.3268396450755,True,30.99302580291784
7330,61,5109.25259218058,11,10.584350207024862,5,0,TR,MOBILE,1,61311.03110616696,False,True,83.75823921607508,True,21.584350207024862
7331,63,4644.251482440726,7,15.07949647501578,2,0,NL,TABLET,0,55731.017789288715,True,False,73.71827749905914,True,22.07949647501578
7332,51,3764.121846120184,7,9.205063143845692,3,0,NL,DESKTOP,1,45169.462153442204,False,False,73.8063107082389,True,16.205063143845692
7333,58,2019.3460575165925,6,16.216404855595577,4,0,DE,DESKTOP,1,24232.15269019911,True,False,34.81631133649297,True,22.216404855595577
7334,27,4521.913175497933,7,1.5127346842077216,2,0,DE,TABLET,1,54262.958105975194,False,False,167.47826575918268,True,8.512734684207722
7335,34,5076.594947038732,12,10.035246936411092,6,0,TR,TABLET,1,60919.13936446479,False,True,149.31161608937447,True,22.03524693641109
7336,34,3107.3764801606194,8,11.207130280754193,7,0,DE,TABLET,1,37288.51776192743,False,False,91.39342588707704,True,19.207130280754193
7337,20,3450.4548069563307,10,14.901696981537206,4,1,TR,TABLET,1,41405.457683475965,False,False,172.52274034781652,True,24.901696981537206
7338,48,5665.077886274856,13,20.136198322290525,1,0,DE,TABLET,1,67980.93463529827,True,True,118.02245596405949,True,33.136198322290525
7339,18,3411.286720074772,9,6.2899695512414056,5,1,NL,DESKTOP,1,40935.440640897265,False,False,189.51592889304288,True,15.289969551241406
7340,29,3594.159026885462,10,19.254436533454747,5,0,TR,MOBILE,1,43129.908322625546,True,False,123.9365181684642,True,29.254436533454747
7341,56,3867.400282009614,9,16.682365004616468,6,0,DE,MOBILE,0,46408.80338411537,True,False,69.06071932160025,True,25.682365004616468
7342,21,4998.336374409132,11,17.07103951116045,4,0,NL,MOBILE,1,59980.03649290958,True,True,238.0160178290063,True,28.07103951116045
7343,59,4439.99680635734,9,13.610096986671298,1,0,DE,DESKTOP,0,53279.961676288076,False,False,75.25418315859898,True,22.610096986671298
7344,30,4328.894500671997,12,18.600391934663424,2,0,DE,MOBILE,1,51946.73400806396,True,True,144.29648335573322,True,30.600391934663424
7345,51,6276.803969503421,6,14.0751493395909,1,0,TR,TABLET,1,75321.64763404106,False,False,123.07458763732198,True,20.0751493395909
7346,59,3385.721614933479,16,10.542768629214638,1,0,TR,TABLET,1,40628.65937920175,False,True,57.38511211751659,True,26.54276862921464
7347,38,2574.1991453189767,8,14.001927952846454,5,0,TR,TABLET,1,30890.38974382772,False,False,67.74208277155202,True,22.001927952846454
7348,39,5533.147082118925,8,15.564087868984547,6,0,DE,MOBILE,1,66397.7649854271,True,False,141.87556620817756,True,23.564087868984547
7349,21,4346.3974002118,8,9.81448798248064,1,1,DE,TABLET,0,52156.7688025416,False,False,206.97130477199048,True,17.814487982480642
7350,35,3116.130705159924,3,2.8485551196397125,1,0,TR,DESKTOP,0,37393.56846191909,False,False,89.03230586171212,True,5.8485551196397125
7351,22,3460.2018793303496,10,18.323506388665766,4,1,DE,TABLET,0,41522.42255196419,True,False,157.28190360592498,True,28.323506388665766
7352,36,2089.104959304199,13,11.22497444154508,3,1,NL,MOBILE,1,25069.259511650387,False,True,58.030693314005525,True,24.22497444154508
7353,19,4347.520274182229,9,2.257575530377656,5,1,TR,MOBILE,0,52170.24329018674,False,False,228.81685653590677,True,11.257575530377656
7354,29,1807.868446041604,9,15.590715177776316,1,0,DE,TABLET,1,21694.42135249925,True,False,62.34029124281393,True,24.590715177776318
7355,34,5023.042086446195,8,14.186814688113532,3,1,DE,MOBILE,1,60276.505037354334,False,False,147.73653195429983,True,22.186814688113532
7356,27,3216.3989269685608,8,8.212526313945808,4,0,FR,MOBILE,1,38596.78712362273,False,False,119.12588618402077,True,16.21252631394581
7357,51,1908.953797437999,6,11.733637572595498,5,0,NL,DESKTOP,1,22907.445569255986,False,False,37.43046661643135,True,17.733637572595498
7358,23,5645.873180036828,11,19.837041339559057,1,1,TR,TABLET,1,67750.47816044194,True,True,245.47274695812294,True,30.837041339559057
7359,25,7384.5915816699635,11,7.142217680261429,1,0,DE,DESKTOP,1,88615.09898003956,False,True,295.3836632667985,True,18.142217680261428
7360,28,4655.980763257875,11,12.26221107948914,4,0,TR,MOBILE,1,55871.7691590945,False,True,166.2850272592098,True,23.26221107948914
7361,29,3571.868745583796,11,17.17317497683312,4,0,FR,DESKTOP,1,42862.42494700555,True,True,123.16788777875159,True,28.17317497683312
7362,26,2559.897482774395,9,7.343701021565653,1,0,NL,TABLET,1,30718.76979329274,False,False,98.45759549132289,True,16.343701021565654
7363,19,4392.751918157678,8,24.13462180905368,3,1,NL,MOBILE,1,52713.023017892134,True,False,231.1974693767199,True,32.134621809053684
7364,25,4955.099145099737,10,19.30300562280004,2,1,NL,DESKTOP,1,59461.189741196846,True,False,198.2039658039895,True,29.30300562280004
7365,28,4010.339727243459,16,23.554842810759315,4,1,DE,DESKTOP,1,48124.07672692151,True,True,143.22641883012355,True,39.55484281075931
7366,53,5343.156884490107,7,14.886238733070718,0,0,DE,MOBILE,1,64117.88261388128,False,False,100.81428083943598,False,21.88623873307072
7367,27,6270.834531556096,7,22.604659599412365,3,0,DE,MOBILE,1,75250.01437867316,True,False,232.25313079837395,True,29.604659599412365
7368,38,2110.46769901497,8,15.64258689315901,2,0,NL,DESKTOP,1,25325.61238817964,True,False,55.538623658288685,True,23.64258689315901
7369,37,4441.073952578611,9,13.579225283896696,0,1,NL,DESKTOP,1,53292.88743094333,False,False,120.02902574536787,False,22.579225283896697
7370,25,1145.0020008651632,6,9.361108301826915,2,0,DE,MOBILE,1,13740.024010381958,False,False,45.80008003460652,True,15.361108301826915
7371,53,2778.926792762749,7,16.300427620654403,2,0,DE,DESKTOP,0,33347.12151315299,True,False,52.432580995523566,True,23.300427620654403
7372,46,5079.795936925213,12,11.652992013517636,2,0,TR,MOBILE,1,60957.551243102556,False,True,110.43034645489594,True,23.652992013517636
7373,59,3929.7923869195465,9,11.432907061520655,4,1,FR,TABLET,1,47157.508643034555,False,False,66.60665062575502,True,20.432907061520655
7374,29,1583.652370650219,4,15.688349268047707,3,0,NL,MOBILE,1,19003.828447802625,True,False,54.60870243621444,True,19.68834926804771
7375,31,5574.8667460155975,8,23.70777534551103,8,0,TR,DESKTOP,1,66898.40095218716,True,False,179.83441116179347,True,31.70777534551103
7376,38,3185.149315927541,8,21.575334743525417,2,0,DE,DESKTOP,1,38221.79179113049,True,False,83.81971884019845,True,29.575334743525417
7377,39,5276.330843137211,15,19.08836409536049,3,0,FR,DESKTOP,1,63315.97011764653,True,True,135.29053443941567,True,34.08836409536049
7378,38,4769.022962102474,11,14.771247203763757,5,0,DE,MOBILE,1,57228.275545229684,False,True,125.50060426585458,True,25.771247203763757
7379,61,2750.308328389114,12,15.417228466891556,1,0,NL,TABLET,1,33003.69994066937,True,True,45.08702177687073,True,27.417228466891558
7380,47,5303.3591767459175,9,22.307155740187586,0,0,NL,MOBILE,0,63640.310120951006,True,False,112.83742929246633,False,31.307155740187586
7381,56,4477.924960299189,10,17.516956989878977,2,0,FR,MOBILE,1,53735.09952359027,True,False,79.96294571962837,True,27.516956989878977
7382,37,4262.571524903277,8,1.670866996623822,3,1,TR,DESKTOP,0,51150.85829883933,False,False,115.20463580819668,True,9.670866996623822
7383,41,3297.773163946422,12,27.239821894676428,2,0,FR,DESKTOP,1,39573.27796735706,True,True,80.43349180357126,True,39.239821894676425
7384,40,2345.9139407808507,7,14.844894052857049,3,1,TR,TABLET,0,28150.967289370208,False,False,58.64784851952127,True,21.84489405285705
7385,24,3371.9799042924537,6,15.25935440851081,3,1,TR,TABLET,1,40463.75885150945,True,False,140.49916267885223,True,21.25935440851081
7386,26,3339.327480023478,15,15.998845044802922,1,0,NL,DESKTOP,1,40071.92976028174,True,True,128.43567230859531,True,30.99884504480292
7387,18,5277.428453099064,11,15.324711650096203,3,1,DE,DESKTOP,1,63329.14143718877,True,True,293.1904696166147,True,26.324711650096205
7388,43,1526.5231629258492,8,13.994796451291467,4,1,NL,TABLET,1,18318.277955110192,False,False,35.50053867269417,True,21.994796451291467
7389,55,6206.072334950288,11,7.511751196517354,0,0,DE,TABLET,1,74472.86801940345,False,True,112.83767881727796,False,18.511751196517352
7390,55,6288.393126332605,9,8.69772814856142,1,0,NL,DESKTOP,0,75460.71751599126,False,False,114.33442047877463,True,17.69772814856142
7391,61,3038.4942962144564,9,23.573129153269576,2,1,NL,MOBILE,1,36461.93155457348,True,False,49.811381905155024,True,32.573129153269576
7392,39,6102.36071600727,14,11.39762469678451,2,0,DE,TABLET,1,73228.32859208723,False,True,156.47078758992998,True,25.39762469678451
7393,61,2491.6271693718472,10,20.524887070152108,2,0,NL,DESKTOP,1,29899.526032462167,True,False,40.84634703888274,True,30.524887070152108
7394,27,5690.688320260331,15,16.424861325623777,2,1,NL,DESKTOP,1,68288.25984312397,True,True,210.76623408371597,True,31.424861325623777
7395,23,2770.511418550412,7,3.4168594081868253,2,0,NL,DESKTOP,1,33246.13702260495,False,False,120.45701819784401,True,10.416859408186825
7396,34,5550.155336330967,11,8.699487635449989,1,1,FR,TABLET,1,66601.86403597161,False,True,163.23986283326371,True,19.69948763544999
7397,55,1843.9101548338597,8,10.961240325338846,4,0,TR,MOBILE,1,22126.921858006317,False,False,33.52563917879745,True,18.961240325338846
7398,41,5624.278417773426,13,18.579428870610617,1,0,TR,MOBILE,1,67491.34101328111,True,True,137.1775223847177,True,31.579428870610617
7399,27,5932.870858164422,12,13.73067478463194,7,0,NL,MOBILE,1,71194.45029797306,False,True,219.7359577097934,True,25.73067478463194
7400,25,1795.6404643480805,16,18.63291549535193,1,0,TR,TABLET,1,21547.685572176968,True,True,71.82561857392322,True,34.63291549535193
7401,38,6635.889164464229,9,13.56910153122841,2,0,TR,TABLET,1,79630.66997357075,False,False,174.62866222274286,True,22.569101531228412
7402,23,5527.744752587186,8,18.112031764380404,2,0,NL,DESKTOP,1,66332.93703104623,True,False,240.3367283733559,True,26.112031764380404
7403,38,1003.0118826547232,7,9.668463511258684,1,0,DE,TABLET,0,12036.142591856678,False,False,26.395049543545348,True,16.668463511258686
7404,56,3265.0595965301954,12,12.53795901669108,3,1,DE,TABLET,1,39180.71515836235,False,True,58.30463565232492,True,24.53795901669108
7405,41,5556.402708521127,8,16.551864209545744,3,1,FR,DESKTOP,1,66676.83250225353,True,False,135.52201728100312,True,24.551864209545744
7406,50,5084.667417772817,10,13.50747746975584,6,0,FR,TABLET,1,61016.00901327381,False,False,101.69334835545635,True,23.50747746975584
7407,35,4167.681354815916,12,15.13482942788052,3,0,FR,TABLET,1,50012.176257791,True,True,119.0766101375976,True,27.13482942788052
7408,45,5391.946974848914,8,15.22151720670978,1,0,NL,DESKTOP,1,64703.363698186964,True,False,119.82104388553141,True,23.22151720670978
7409,49,2688.9562267250794,3,18.909778044811382,3,0,DE,MOBILE,1,32267.474720700953,True,False,54.876657688266924,True,21.909778044811382
7410,29,4071.044410321052,16,15.223753922792108,1,1,DE,MOBILE,1,48852.532923852625,True,True,140.3808417352087,True,31.223753922792106
7411,59,2731.6282026959707,8,14.434293321290935,2,0,FR,MOBILE,1,32779.53843235165,False,False,46.298783096541875,True,22.434293321290937
7412,44,4202.213890183332,14,16.647939790301496,3,1,TR,MOBILE,1,50426.56668219999,True,True,95.50486114053028,True,30.647939790301496
7413,27,5501.54643703836,7,17.67606822343166,1,0,DE,DESKTOP,1,66018.55724446032,True,False,203.76097914956887,True,24.67606822343166
7414,63,5172.340719447413,9,15.598284934462368,2,0,DE,MOBILE,0,62068.088633368956,True,False,82.10064634043513,True,24.59828493446237
7415,59,4334.334606326853,7,9.506418803177532,4,0,TR,MOBILE,1,52012.01527592223,False,False,73.46329841231953,True,16.50641880317753
7416,49,5484.540625893717,6,19.13243877590628,2,0,DE,MOBILE,0,65814.4875107246,True,False,111.92940052844321,True,25.13243877590628
7417,59,5632.26702063507,11,18.20479505262549,6,0,FR,TABLET,1,67587.20424762084,True,True,95.46215289211983,True,29.20479505262549
7418,43,6695.984307193859,9,13.351712413334312,3,1,DE,DESKTOP,1,80351.81168632631,False,False,155.72056528357814,True,22.35171241333431
7419,42,5751.202306821381,17,17.62453288749974,5,0,DE,TABLET,0,69014.42768185657,True,True,136.93338825765193,True,34.62453288749974
7420,28,4984.634527116667,8,24.517228649587885,2,1,FR,DESKTOP,1,59815.614325400005,True,False,178.02266168273812,True,32.517228649587885
7421,40,5401.137031965699,6,13.67074603160518,6,0,NL,DESKTOP,0,64813.644383588384,False,False,135.02842579914247,True,19.67074603160518
7422,51,4365.339121414579,8,14.799180196438684,4,0,NL,DESKTOP,1,52384.06945697495,False,False,85.59488473361918,True,22.799180196438684
7423,57,3580.075850509986,6,16.315326894877636,1,0,NL,MOBILE,1,42960.910206119835,True,False,62.80834825456116,True,22.315326894877636
